№%:№%:2019-01-31 09:05:05№%:№%:104083518
«Из твиттера филолога:    1. Все думают, русская пунктуация бессмысленна и беспощадна, но это не так. В ней есть два принципа — интонационный и структурный. Так вот, первый — бессмысленен, а второй — беспощаден.    ***  2. Интонационным принципом пользовались русские писатели, поэтому по ним учить пунктуацию нельзя. Цветаева, например, творила со знаками препинания настолько чёрное, что им теперь никогда не отмыться.    ***  3. Структурный принцип пунктуации — это не "я художник, я так вижу", а четкое следование законам русского языка.  Закона два:  1) Разделяй подобное.  2) Выделяй незаконное.  Просто, правда? А теперь поговорим про дох*иллион правил, которые из них вытекают.    ***  4. Самый е*аный и непонятный знак — это точка с запятой (;). Он загадочен, как пучины океана, и правила его постановки упираются в "ставится, когда элементы предложения сильно осложнены", что может переводиться как "суй куда хочешь, потом отбрешешься".    ***  5. Все грамотные люди знают, что надо ставить запятые перед подчинительными союзами. Мало кто знает, что части сложных союзов могут отделяться из-за частиц или вводных слов в главной части предложения.  Примеры ниже.    ***  Я люблю тебя, потому что ты смешная.  Я люблю тебя только потому, что ты смешная.  Я люблю тебя, видимо, потому, что ты смешная.    Многие люди, кстати, не в курсе, что существуют подчинительные союзы типа "несмотря на то что", "ради того чтобы" и т. д., А зря!    ***  Самая странная ошибка, которую я встречал — это выделение обстоятельств в начале предложения, например:  После хорошего ужина, мне захотелось вздремнуть.  Она там не нужна, ставить ее грешно, не делайте так.    ***  Есть только 4 типа выделяющихся обстоятельств:  Деепричастные обороты  Сравнительные обороты.  Уступительные обороты.  Уточняющие обстоятельства.  Все остальное — тьма и ересь.    ***  "Деепричастия в тексте выделяются всегда!" — раздается крик русички на весь класс. В большинстве случаев это так, но плохо то правило, где нет исключений! Деепричастия могут не выделяться, если выполняют функцию сказуемого или тесно связаны с ним по смыслу, но это бывает редко.    ***  Ещё деепричастия не выделяются, если они наречие (Еду в автобусе сидя) или фразеологизм (Делаю работу спустя рукава). Это надо запоминать, но никто не хочет.    ***  Если русский язык не может подчинить что-то своей воле, то он называет знак необязательным или вариативным. Это простой и действенный способ избежать жертв среди филологов.    ***  К слову о вариативных знаках. Больше всего тьмы и непонятое в плане пунктуации кроется в области производных предлогов.  Так вот, только ДВА оборота с предлогами ВСЕГДА выделяются:  Несмотря на (обст. уступки)  Кроме/включая/исключая (обособленное дополнение).    ***  Предлог "благодаря" выделяется по интонационному принципу, но это далеко не обязательно.  Предлог "типа" (и он пишется именно так — ТИПА) НЕ ВЫДЕЛЯЕТСЯ ВООБЩЕ.    ***  Если вас успокаивает то, что вы знаете такой минимум, как запятая перед "и" в сложносочинённом предложении, то у меня для вас плохие новости: есть пять случаев, когда ее там быть не должно.    ***  1) У частей ССП есть общий второстепенный член.  Весной голубеет небо и начинают зеленеть деревья.  2) Есть общая главная часть при однородном подчинении придаточных.  Тогда казалось, что мы будем вместе и никто не сможет нас разлучить.    ***  3) Есть общее придаточное.  Когда я проснулся, все вокруг было серым и никуда не хотелось идти.  4) Есть общая интонация.  Ты будешь стоять спокойно или мне снова идти за лопатой?  5) Входят в состав прямого вопроса в БСП.  Есть вопрос: ты будешь слушаться или мне тебе наказать?    ***  Тире и двоеточие имеют жёсткую привязку к интонации, потому что через нее передают основное значение в бессоюзном предложении. Двоеточие заменяет союзы "что" и "потому что" и выражает распространительное значение, так что с ним все просто.    ***  Тире — это всратый знак. Мало того, что его путают с дефисом-шмефисом, так оно — тире! — может быть ещё и парным. В БСП же есть абсолютно невменяемое правило про выражение быстрой смены событий, которую никак определить нельзя. Это надо только чувствовать...    ***  Законы русского языка гласят, что признаки объектов должны стоять только перед объектами. Именно поэтому определения, стоящие после определяемого, выделяются запятыми. И здесь вы вспомнили страшные слова "причастный оборот", но это ещё не все.    ***  Кроме причастных оборотов, стоящих после главного слова, выделяются ещё и однородные определения, молодые, дерзкие и жаркие, а также сочетания с прилагательными, похожими на причастия, но ими не являющиеся.  А теперь детки, найдите в тексте с правилом примеры.    ***  Как уже было сказано, в языке выделяются всякие уродства и некондишки. В отряде определений это причастный оборот, который чувствует себя обстоятельством – трансгендер от синтаксиса).    Совершенно вымотанные, пионеры решили остаться дома.    ***  Определения — это признак объекта. Местоимения указывают на объекты, но не называют их. Они не могут быть вместе, это неестественно.  Именно поэтому определения, относящиеся к личным местоимениям, выделяются всегда.    Уверенный в своей правоте, он продолжал носить шёлковую ночнушку.    ***  Самая е*анина в обособлении — это конструкции с союзом "как", потому что там мильон подпунктов, на каждый из которых есть своя оговорка в духе "но если вам очень хочется, то..."  Чтобы правильно ставить запятые, надо разобраться, где у вас сравнение.    ***  Что такое сравнение? Это когда ЧТО-ТО выражает признак через сравнение с ЧЕМ-ТО. Логично? Если у вас только один элемент, то это не сравнение, а сказуемое.    У нее задница как у корабля.    У нее задница большая, как у корабля.    ***  Ни в одном фразеологизме не нужны знаки препинания, даже если все ваше существо вопит, что они там жизненно необходимы.    Беден как церковная мышь.  Голоден как волк.  Ни рыба ни мясо (особенно больно).    ***  В большинстве оборотов с "как" союз можно заменить:  КАК=В КАЧЕСТВЕ – не ставим зпт.  КАК=БУДУЧИ – ставим зпт.  КАК=любой другой сравнительный союз – смотрим, сравнение ли это.  А потом думаем.    Я, как классик литературы, ставлю запятые как хочу.    Я люблю тебя как друга.    ***  По поводу "как хочу", "как угодно", "как заблагорассудится" и т.д.  Это устойчивые сочетания, запятая перед ними не нужна, но только если в предложении не пасётся слова "так".    ***  Если в предложении ЕСТЬ указательное местоимение ТАК/ТАКОЙ, перед "как" автоматически вырастает запятая, ибо их сочетание даёт нам парный союз ТАК..., КАК.    ***  Если вы когда-нибудь скажете филологу, что вводные слова кругом всегда в запятых, вы можете быть посажены на бутылку подумать о своем нехорошем поведении.  Вводные слова не выделяются в начале и в конце обособленных оборотов.    Поеду куда-нибудь, в Питер например.    ***  Рубрика "Вам не говорили об этом в школе, и слава богу".  Ряд однородных членов после обобщающего слова — двоеточие, перед — тире, но иногда бывает, что сначала двоеточие, а потом тире:  Знаки препинания: запятые, тире и прочая херня – должны ставиться правильно.    ***  Самый мощный пунктуационный мутант — это запятая-тире (,—)  Даже маститые профессоры начинают невнятно мычать, когда их просят объяснить законы постановки этого знака, поэтому я не буду даже пытаться.    ***  Для кого-то это секрет, но запятая в обращении после частицы "о" не нужна.    Приезжай же скорее, о женщина моей мечты!  Обращения при этом выделяются запятыми целиком.    О луна моей жизни и закат моего разума, когда ж ты приедешь с далёкой чужбины?    ***  Кстати! Выделяется все незаконное, так? Так! Поэтому мы и отделяем запятыми вводные слова, обращения и эмотивные междометия, ведь они не связаны с предложением. То есть они НЕЛЕГАЛЫ.    ***  В сложных предложениях часто попадается запятая на стыке союзов.  Мне сказали, что(,) если все получится, мы зашибем бабла.  Так вот, если вы видите в предложении ТО или НО, зпт вам на стыке не нужна.  Также она не нужна в начале предложения.    Но когда меня спросили, я не ответил.    ***  Все знают, что в сложном предложении запятая ставится перед союзом и РАЗДЕЛЯЕТ (запятые в русском ничего не соединяют!), но это не работает с определительными придаточными.    Иду мимо дома, обшарпанные стены которого скоро падут.    Зпт в таких предложениях стоит ПОСЛЕ ГЛАВНОГО СЛОВА!    ***  Средством связи в СПП могут быть не только союзы и союзные слова, но и частицы. Обычно используются частицы ЛИ (в вопросительных) и НИ (в уступительных). Запятые ставятся на границе частей.    Хочу спросить, можешь ли ты мне помочь?  Сколь бы ты ни ныл, ты все равно во френдзоне.    ***  Не все инфинитивные конструкции в предложениях выделяются. Ваш ориентир для запятой — союз "чтобы".    Мы пошли в бар нае*ениться — обстоятельство цели выражено инфинитивом.    Мы пошли в бар, чтобы нае*ениться — обособленное обстоятельство цели.    ***  Если вам когда-нибудь напишут что-то вроде "Ты ох*ел чтоли", то вот на что вам надо указать относительно вопросительной частицы "что ли":  1) Пишется раздельно.  2) Всегда выделяется запятой.  3) Всегда образует вопросительное предложение и требует "?"    Ты неграмотный, что ли?    ***  Пришла пора разрушить ваши детские иллюзии по поводу фразы "Казнить нельзя помиловать".  НИГДЕ в этой фразе не нужна запятая!  Казнить: нельзя помиловать ( двоеточие=потому что).  Казнить нельзя – помиловать (тире=поэтому).  Да, вам лгали все детство, живите с этим.    ***  В этих ваших интернетах точка в конце предложения считается даже не анахронизмом – дурным предзнаменованием, и ее опускают  А некоторые особо радостные лепят сотни восклицательных знаков!!!!! В каждом предложении!!!!!!!!  В реальной жизни так делать НИНАДА!    ***  Помните следующее: при общении в интернете разница между понятиями "заносчивый говнюк" и "вежливый человек" заключается зачастую в постановке вопросительного знака.    "Встретимся" — утверждение говнюка.  "Встретимся?" — вопрос человека.    ***  ЧТО ПО НОРМАМ СТАВИТСЯ В КОНЦЕ ПРЕДЛОЖЕНИЙ:  В повествовании ставится точка. Или, если мы у мамы томные, троеточие...  Мы задаём вопрос? Может, с восклицанием?! Или мы снова томные?..  Когда восклицаем, то ставим ОДИН знак! А при недосказанности и томлении!..    ***  Междометия — это внесистемный элемент языка из области вечной тьмы и первородного хаоса. С их выделением возникают вопросы, потому что не все лингвисты не могут до конца ответить на вопрос "Что ты такое, тварь?!"    ***  В тексте выделяются эмотивные междометия: ух, ох, ой, б*ять, ё* твою мать и прочие.  Ух, какая у нее жопа!  Но! В сочетании с вопросительными местоимениями они могут приобретать обстоятельственное значение и становиться наречиями.    У нее ух какая жопа!    ***  Про тире в простом предложении. Оно может не ставиться между подлежащим и сказуемым, если подлежащее выражено местоимением.  Вы молодцы и умницы.  Вы – молодцы и умницы.  Второй случай, ясное дело, более выразителен».№%:№%:2019-01-31 21:00:18№%:№%:104083518
Совсем загнили там у себя.№%:№%:2019-01-31 20:59:46№%:№%:104083518
Александровка #Александровка@etorostovnadonu№%:№%:2019-01-31 20:25:28№%:№%:104083518
№%:№%:2019-01-31 19:46:56№%:№%:104083518
Отражение заката. И бабки.№%:№%:2019-01-31 19:10:18№%:№%:104083518
Краснодарец не смог пройти мимо приоры, которую беспечный владелец мало того, что не запер, так еще и ключ зажигания оставил в замке. Гореугонщик недолго покатался по городу, а теперь коротает время в камере, за кражу авто ему грозит до шести лет лишения свободы  Присылайте свои посты для рубрики #происшествия@etorostovnadonu№%:№%:2019-01-31 18:50:42№%:№%:104083518
Прогулка по Ростову  #променады@etorostovnadonu№%:№%:2019-01-31 17:01:30№%:№%:104083518
Добрый день. Выложите пожалуйста. 14:31 остановка конечная ( Александровка ) , двое молодых парней вытащили из автобуса 5 тысяч рублей. Один сидел смотрел за водителем , пока тот наливал себе кофе , его напарник вытащил из кабины водителя деньги. Просьба всем , кто имеет какую либо информацию о данных людях - сообщить в лс , каждому , кто скинет хоть какую-то информацию о данных людях - вознаграждение ! Заявление в полицию уже написано.  Дополнение: воришку уже опознали. Всем спасибо. #кражиграбежи@etorostovnadonu№%:№%:2019-01-31 16:36:27№%:№%:104083518
Строительство ЗЖМ. Коммунистический/Зорге/Стачки  Середина 70-х годов.  #история@etorostovnadonu№%:№%:2019-01-31 16:25:05№%:№%:104083518
Ростов сегодня утром№%:№%:2019-01-31 15:44:27№%:№%:104083518
Подписчица возмущается: «Во время эвакуации школы №115 в Левенцовке детей выводили прямо на улицу на мороз без верхней одежды . Хорошо хоть водой не поливали.» А что вы думаете по этому поводу?№%:№%:2019-01-31 14:52:44№%:№%:104083518
🔥 Пожар в частном секторе возле Извилистой, 7  Дополнение: Пожарные сообщили, что это жгли мусор во дворе.№%:№%:2019-01-31 14:44:28№%:№%:104083518
На Большой Садовой замечен блуждающий отряд эвакуаторов.  Мастера парковки, будьте осторожны 😏№%:№%:2019-01-31 14:37:18№%:№%:104083518
Солнечное гало в Ростовской области на трассе Ростов-Волгоград.   Есть и другая версия, для тех кто не привык верить официальным версиям правительства: Планета убийца Нибиру наступает, ее тень видно уже и в Ростовской области.  Гало́ — оптический феномен, светящееся кольцо вокруг источника света. Гало обычно появляется вокруг Солнца и Луны, иногда вокруг других мощных источников света, таких как уличные огни.№%:№%:2019-01-31 14:12:11№%:№%:104083518
Доброты пост!  Ростов-на-Дону. Западный разворот. С утра сюда приходят не только лица без определенного места жительства, а и инвалиды, одинокие старики, пенсионеры. Фонд " Ростов без наркотиков" под руководством Станислава Викторовича Горяинова привозит людям горячие обеды. Сегодня была котлета с кашей, булочка, пирожок, хлеб, печенье и чай. Волонтеры привезли много одежды. Наши бабулечки благодарят волонтеров, читают свои стихи , а они , в свою очередь, желают крепкого здоровья и долгих лет жизни.№%:№%:2019-01-31 14:06:09№%:№%:104083518
Ростовчанин пишет: «ДПСники спровоцировали аварию уже не в первый раз. Операция нюхач закончилась дтп, копы дёргали всех под ряд из разных рядов. Вот результат. Вятская.»№%:№%:2019-01-31 14:02:07№%:№%:104083518
⚠Тройное ДТП на Кировском/Суворова№%:№%:2019-01-31 13:56:44№%:№%:104083518
⚠ Те самые письма, с таким же текстом, которое "кнопочные террористы" анонимно разослали по десяткам школ и организаций Ростова.  Перед вчерашними эвакуациями в школы Шахт поступило письмо с точно таким же содержанием.  Ничего опасного нигде обнаружено не было.№%:№%:2019-01-31 13:39:49№%:№%:104083518
Topжecтвeннo oткpыт нoвый фoнтaн нa Казахской высотой в три этажа 😊№%:№%:2019-01-31 13:35:17№%:№%:104083518
"Действия при эвакуации"  памятка населению:№%:№%:2019-01-31 13:17:52№%:№%:104083518
В Ростове из-за анонимных сообщений эвакуировали множество объектов:  1. Правительство области  2. ТЦ «Орбита»  3. ТЦ «Золотой Вавилон»  4. ТЦ «Сокол»  5. Детская областная больница  6. Школы №6, 15, 22, 30, 31, 37, 43, 53, 61, 65, 67, 78, 81, 86, 87, 90, 92, 94, 96, 97, 99, 100, 101, 104, 106, 107, 109, 112, 115 7. Возле администрации города на Садовой перекрыли дорогу    Что делать при эвакуации?  1. Спокойно выходить из помещения  2. Не паниковать, вести себя спокойно  3. Выходить быстрым шагом, но не бежать  Присылайте свои фото и видео в комментарии№%:№%:2019-01-31 13:13:21№%:№%:104083518
Перекрыли выезд с шайбы в сторону Квадро№%:№%:2019-01-31 13:04:18№%:№%:104083518
Торговый центр "Орбита" эвакуировали. На месте работают :пожарные, МЧС, полиция, скорая. Причины пока не известны.№%:№%:2019-01-31 10:43:31№%:№%:104083518
Дон№%:№%:2019-01-31 10:02:54№%:№%:104083518
Граффити на 2-м посёлке№%:№%:2019-01-31 09:30:03№%:№%:104083518
Поездка из Донской столицы в город-спутник Батайск и обратно на автобусах маршрута №202 сравнима с полетом в самолете во время турбулентности!    Для безопасности пассажиров каждое сиденье снабжено маханизмом экстренной эвакуации. Очевидно это элемент катапульты, которая применяется в случае непредвиденной ситуации!№%:№%:2019-01-31 08:47:19№%:№%:104083518
Доброе утро!№%:№%:2019-01-31 08:45:42№%:№%:104083518
Недавно на Красноармейской/ Ворошиловском бомжи повыворачивали мусорные баки. А сегодня их вообще спалили.№%:№%:2019-01-31 08:27:55№%:№%:104083518
Долина Калитвы. На горизонте, в дымке — граница Тарасовского и Миллеровского района. А в долине — былое гульбище реки. Сто лет назад она извивалась змеёй в этом поле и там, где на снимке виднеется небольшой зигзаг, стоял хутор, с кривыми мазанками под камышовой крышей. Сейчас там — небольшое урочище, выросшее на буграх оплывшего самана и надёжно скрытое от любопытных глаз корявым, колючим облаком терновника. Автор: Борис Панасюк№%:№%:2019-01-31 08:16:29№%:№%:104083518
Здравствуйте. Прошу Вас оказать содействие и разместить пост в Вашей группе. На эту группу подписано много Шахтинцев. Информация проверенная.    Прошу распространить. В очередной раз махинации и бездействие властей города Шахты РО причиняют ущерб нашему и без того нищающему городу. Городу с самыми низкими зарплатами в России, городу с одними из самых высоких тарифов на коммунальные платежи. Теперь, 16 000 человек закрепленные за этой поликлиникой могут остаться без медицинских услуг в зоне доступности. Учитывая состояние дорог посёлка Пролетарка, можно с уверенностью сказать, что автомобили скорой помощи могут добраться до своих пациентов разве что чудом. 16 000 человек, в числе которых пенсионеры и пациенты требующие постоянного получения жизненно важных препаратов, люди, которым тяжело добираться даже до этой ближайшей поликлиники, теперь будут вынуждены ехать половину города для получения медицинской помощи и услуг. Ехать неизвестно на чем, ведь в данной части города нет постоянных маршрутов городского транспорта, кроме маршруток, где невозможно воспользоваться льготным проездом, даже если удастся в них сесть.  Это уже не первая попытка закрыть поликлинику №3, и каждый раз, руководство города даёт пустые обещания при первых признаках огласки. Обещает вмешаться и не сдерживает своего обещания. Персонал поликлиники рискует потерять работу, в том числе и люди предпенсионного возраста. Не говоря уже о постоянных угрозах в адрес персонала, за отстаивание своего права работать, и права граждан получать доступную медицинскую помощь. Не позволяйте превратить наш Город в очередную забытую деревню, кормящую очередного Чиновника. Прошу распространить эту информацию. Постараюсь следить за событиями и держать Вас в курсе. Спасибо!№%:№%:2019-01-31 03:03:09№%:№%:104083518
