Соцсети «бомбит». Разборки в стиле 90-х в Самаре (стрельба на улице, прохожие, крики - вот это всё) попали на видео и раскололи пользователей на два лагеря.№%:№%:2019-02-01 09:02:48№%:№%:35068738
Реновация жилого фонда в столице — тема, которая никого не из москвичей не оставила равнодушным. Коллеги из Агентства городских новостей «Москва» посвятили реновации масштабный и подробный материал. Рекомендуем: renovation.mskagency.ru№%:№%:2019-02-02 07:54:56№%:№%:35068738
Диктор Центрального телевидения умер в возрасте 81 года. Подробнее: https://s.m24.ru/2MEVv1  Фото: ТАСС/Игорь Зотин№%:№%:2019-02-02 06:32:22№%:№%:35068738
Уж очень разнообразная жизнь вокруг этого бревна. Осторожно, это видео можно смотреть бесконечно!№%:№%:2019-02-02 05:57:35№%:№%:35068738
«Алиса в Стране чудес», «Маугли», «Али-Баба и сорок разбойников» и ещё пять аудиосказок для ваших детей. Подробнее: https://s.m24.ru/JtRXk0№%:№%:2019-02-02 04:34:00№%:№%:35068738
Правоохранитель получил ранение в результате бытового конфликта.  Подробнее: https://s.m24.ru/8FzOjI  Фото: портал Москва 24/Антон Великжанин№%:№%:2019-02-02 02:44:02№%:№%:35068738
Как обстоят дела с безопасностью в московских музеях — читайте в нашем материале. Подробнее: https://s.m24.ru/UTNHJz  Фото: портал мэра и правительства Москвы№%:№%:2019-02-02 01:04:00№%:№%:35068738
Фото дня. Успенская звонница Московского Кремля. Ну, красиво же!  #фотодня #moscwow #москвау    📷 instagram.com/bugay34/№%:№%:2019-02-01 23:00:06№%:№%:35068738
Владивосточная рыбка или адыгейский сыр от фермеров рядом с вашим домом. Московские ярмарки 80 уровня 🥐😋🦐 Подробнее: https://s.m24.ru/1nDhui№%:№%:2019-02-01 22:00:16№%:№%:35068738
Рабочий сорвался с крыши трёхэтажного дома на Бауманской улице во время уборки снега. Жуткие кадры сняли очевидцы. Осторожно, шок-контент!№%:№%:2019-02-01 21:01:56№%:№%:35068738
Путь к нашему сердцу лежит через желудок. А если по дороге к нему произойдёт авария? Курьеров на велосипедах из сервисов доставки еды предложили обучить правилам передвижения по городу.  Подробнее: https://s.m24.ru/9hM6hq№%:№%:2019-02-01 20:00:14№%:№%:35068738
Осторожно, жестокое видео! В Москве после конфликта на дороге водитель чуть не забил своего оппонента битой. По всей вероятности, мужчины не поделили полосу движения.    Пожалуйста, давайте будем терпимее друг к другу!№%:№%:2019-02-01 19:11:15№%:№%:35068738
