Тело человека было обнаружено при тушении пожара неподалеку от театра "2+Ку".№%:№%:2019-02-01 16:23:43№%:№%:29606802
🎉Друзья, поздравьте нас!🎉№%:№%:2019-02-01 16:08:27№%:№%:29606802
Мы узнали, когда наконец-то потеплеет.№%:№%:2019-02-01 13:32:56№%:№%:29606802
Томичи смогут принять участие в голосовании за благоустройство общественных пространств в 2019-м году.№%:№%:2019-02-01 12:55:01№%:№%:29606802
Волонтеры обратились в полицию, чтобы выяснить, как шарпей Гера выпала с 5-го этажа.№%:№%:2019-02-01 11:20:24№%:№%:29606802
Этот товарищ тычет в вас пальцем не просто так.№%:№%:2019-02-01 09:45:48№%:№%:29606802
Автовокзал отменяет рейсы из-за морозов. Сегодня — 35, завтра — ещё несколько.№%:№%:2019-02-01 08:51:47№%:№%:29606802
Такие терминалы безналичной оплаты появились в некоторых трамваях. Пока в тестовом режиме. №%:№%:2019-02-01 05:44:48№%:№%:29606802
В маршрутке скоро можно будет не только скроллить ленту ВК, но и читать книги из "научки" ТГУ. №%:№%:2019-01-31 13:31:00№%:№%:29606802
Завтра начинает работу единая круглосуточная "горячая" линия по уборке снега.№%:№%:2019-01-31 12:31:00№%:№%:29606802
Начало февраля не порадует теплом жителей Томской области. №%:№%:2019-01-31 11:51:02№%:№%:29606802
Женщина, у которой врачи диагностировали перелом позвоночника, вернулась домой после лечения в стационаре.№%:№%:2019-01-31 10:22:03№%:№%:29606802
В ТГУ провели любопытный эксперимент.№%:№%:2019-01-31 09:10:00№%:№%:29606802
Кто такие PechaKucha и Хубатка? Пора знакомиться!№%:№%:2019-01-31 08:12:04№%:№%:29606802
Томичи собирают деньги на лечение шарпея Геры. Собака упала с 5-го этажа и сломала позвоночник. Нужно 120 тысяч рублей, более 50 тысяч уже собрано: https://www.riatomsk.ru/article/20190131/sobaka-lechenie-sbor-deneg-tomsk-sharpej/ №%:№%:2019-01-31 05:35:27№%:№%:29606802
На улицах с максимальной концентрации ДТП появятся пластиковая разметка и новые дорожные знаки. А скорость будет ограничена до 40 километров в час.№%:№%:2019-01-31 04:55:21№%:№%:29606802
Вот переболеем и с головой в науку.№%:№%:2019-01-30 11:25:13№%:№%:29606802
Парапланеристы больше не смогут соревноваться в Лагерном саду.№%:№%:2019-01-30 07:41:30№%:№%:29606802
Брёвна на обочинах дорог теперь будут расти и на Яковлева.№%:№%:2019-01-30 06:42:12№%:№%:29606802
В Томске живёт человек, который умеет превращать заколки для волос, гвозди и запчасти от холодильников в гитары.№%:№%:2019-01-29 13:29:33№%:№%:29606802
Сейчас на карантин закрыты 25 классов в школах и 16 групп в детсадах№%:№%:2019-01-29 12:24:36№%:№%:29606802
Ложные сообщения о минировании продолжают поступать в организации Томской области.№%:№%:2019-01-29 10:29:04№%:№%:29606802
Грипп усиливает позиции в Томской области. №%:№%:2019-01-29 09:40:00№%:№%:29606802
Средняя зарплата жителя Томской области в 2018 году — 41 тысяча рублей.№%:№%:2019-01-29 08:54:55№%:№%:29606802
За последние дни несколько десятков ложных сообщений о минировании поступило в адрес томских организаций. №%:№%:2019-01-28 13:01:34№%:№%:29606802
Ремонт дорог в Томске в 2019-м году должен завершиться не позднее 25 августа. Как думаете, получится?№%:№%:2019-01-28 10:42:50№%:№%:29606802
Разрушители легенд атакуют научные мифы, в НИИ психического здоровья — день открытых дверей, в городских кофейнях проходят антилекции под кофе и чаёк. №%:№%:2019-01-28 09:47:00№%:№%:29606802
Крещенские морозы чуть припоздали№%:№%:2019-01-28 07:58:37№%:№%:29606802
🎸"ДДТ" привезёт в Томск программу "История звука", представив своим поклонникам все свои нетленки в один вечер.№%:№%:2019-01-28 05:42:24№%:№%:29606802
Нашли все самые "сочные" предложения киберпонедельника.№%:№%:2019-01-27 07:24:13№%:№%:29606802
Хорошая новость — Земля не столкнётся с гигантским астероидом 2002 NT7.№%:№%:2019-01-27 06:13:50№%:№%:29606802
Бум «кофе с собой» в Томске практически закончился. Зато появляются кофейни, которые предлагают альтернативные способы заваривания (кемекс, пуровер, аэропресс). Рынок пытается предложить потребителю новые места с такой концепцией – приятные, «сидебельные», модные».№%:№%:2019-01-26 09:16:45№%:№%:29606802
День студенчества в Томске отметили акцией #adelechallenge №%:№%:2019-01-25 14:05:47№%:№%:29606802
В выходные в Томске основательно похолодает.№%:№%:2019-01-25 12:31:34№%:№%:29606802
Дело 27-летней сожительницы Альтапова отправилось в суд. Томичка обвиняется в укрывательстве преступления.№%:№%:2019-01-25 11:37:33№%:№%:29606802
Новый завод по переработке рапса сегодня открылся в Светлом.№%:№%:2019-01-25 09:06:06№%:№%:29606802
Сегодня прошло первое судебное заседание по делу Михаила Бегуна.№%:№%:2019-01-25 07:36:01№%:№%:29606802
Томск студенческий, с праздником! Утепляем Татьяну-покровительницу и веселимся. №%:№%:2019-01-25 04:57:49№%:№%:29606802
Несчастный случай произошёл, когда лесничие и сотрудники полиции попытались задержать группу "чёрных лесорубов".№%:№%:2019-01-24 13:54:24№%:№%:29606802
Хоккей в валенках и кёрлинг с надувными санками, бесплатные киносеансы, капсула времени и деликатесы полевой кухни. №%:№%:2019-01-24 12:32:01№%:№%:29606802
Беспошлинный лимит на посылки из-за рубежа сократился.№%:№%:2019-01-24 11:46:56№%:№%:29606802
Томичка шла по Алтайской, и в этот момент ей на спину свалилась снежная глыба.№%:№%:2019-01-24 11:01:06№%:№%:29606802
В Томске разгулялся грипп.№%:№%:2019-01-24 10:27:57№%:№%:29606802
В поликлинике №3 появились информаты. С помощью них пациенты смогут пройти медицинское анкетирование перед консультацией. Это для того, чтобы сэкономить время на приеме у врача. №%:№%:2019-01-24 08:10:03№%:№%:29606802
Журналист и писатель Виктор Лойша скончался в среду на 72-м году жизни№%:№%:2019-01-24 04:50:08№%:№%:29606802
К 2020 году власти ожидают, что кружки и секции будут посещать до 75% томских детей.№%:№%:2019-01-23 16:10:13№%:№%:29606802
Всё. Дипломом об образовании можно подпереть шатающийся шкаф.№%:№%:2019-01-23 15:21:00№%:№%:29606802
Третий год подряд томичи всё меньше и меньше денег тратят на кафе и рестораны. И это даже без учёта инфляции.№%:№%:2019-01-23 13:49:51№%:№%:29606802
Томичи могут проголосовать место для парка аттракционов, "не состоявшегося" на территории Михайловской рощи.№%:№%:2019-01-23 12:40:59№%:№%:29606802
Чтобы развиваться, "Томи" нужен ещё один спонсор. Переговоры с возможными партнёрами уже идут. №%:№%:2019-01-23 11:33:48№%:№%:29606802
Мы уже рассказывали, что за отопление в январе томичи заплатят больше, чем рассчитывали. Разница между ожиданием и реальностью — от 500 до 3000 рублей. №%:№%:2019-01-23 10:32:15№%:№%:29606802
