От жителей Иркутской области в адрес судебных приставов региона поступило 1013 обращений на незаконные действия коллекторов в 2018 году. Было составлено более 30 протоколов в отношении организаций, занимающихся взысканием просроченных кредитов и микрозаймов. Коллекторов, взымающих задолженности некорректным способом, оштрафовали на суммы от 50 до 200 тысяч рублей.№%:№%:2019-01-31 12:15:00№%:№%:27585111
Внушительная конструкция рухнула в половине первого ночи на Волоколамском шоссе столицы. Только поэтому никто не пострадал.№%:№%:2019-02-01 13:39:45№%:№%:27585111
Соблюдается ли законодательство и права лиц, содержащихся в изоляторе – такими вопросами задались проверяющие иркутского СИЗО-1, члены Общественной наблюдательной комиссии Иркутской области Александр Самойлов, Александр Усов и Андрей Ядришников.№%:№%:2019-02-01 04:54:10№%:№%:27585111
За депортацию грузин в 2006 году европейцы обязали россиян выплатить10 миллионов евро.№%:№%:2019-02-01 04:41:39№%:№%:27585111
Руководитель студии «Квартал-95» Владимир Зеленский возглавил рейтинг кандидатов на пост президента Украины. Согласно результатам опроса социологической группы «Рейтинг», за шоумена готовы проголосовать 19% украинцев.№%:№%:2019-02-01 03:59:34№%:№%:27585111
На этой неделе карантин из-за вспышки ОРВИ и гриппа объявили в ряде образовательных учреждений Катанского, Усть-Илимского, Качугского и Иркутского районов.№%:№%:2019-02-01 03:44:26№%:№%:27585111
12 лет колонии строгого режима получили двое жителей Иркутска, зверски убивших знакомого.№%:№%:2019-01-31 13:45:20№%:№%:27585111
Сотням клиентов Сбербанка позвонили мошенники. Они владели данными клиентов, а сами звонки совершались с официальных номеров организации 900 и +7 (495) 500-55-50.№%:№%:2019-01-31 13:18:32№%:№%:27585111
Городская Дума обратится к областному министерству жилищной политики, энергетики, транспорта и связи с просьбой обследовать в Иркутске многоквартирные дома с низкой сейсмоустойчивостью.№%:№%:2019-01-31 12:58:41№%:№%:27585111
Потерпевшими по делу организованной преступной группы, которая действовала в Усть-Куте и Киренске в 2015-2017 годах, проходит 40 человек.№%:№%:2019-01-31 12:43:58№%:№%:27585111
Ведущей нового шоу ТВ-3 «Последний герой. Актёры против экстрасенсов» станет Яна Троянова – обладательница двух наград «Кинотавра» за лучшую женскую роль, завоевавшая всенародную любовь благодаря сериалу «Ольга». По словам актрисы, ей регулярно предлагают вести разные передачи на телевидении, на что она неизменно отвечает отказом. Почему же в этот раз она решила сказать «да»?№%:№%:2019-01-31 11:49:42№%:№%:27585111
Двух женщин, которые получили тяжелые травмы в ДТП с маршруткой в Боханском районе, доставили на вертолете Ми-8 в Иркутск.№%:№%:2019-01-31 11:32:29№%:№%:27585111
Новый скандал вокруг губернатора Иркутской области набирает обороты. В филармонии и министерстве культуры заявили: 27 тысяч евро от выступления Губернаторского симфонического оркестра поступят в казну Приангарья в ближайшее время, а Сергей Левченко ездил в Вену за свой счет.№%:№%:2019-01-31 11:16:58№%:№%:27585111
Школы Иркутска закроют на карантин из-за эпидемии ОРВИ и гриппа с 1 по 7 февраля. Вчера, 30 января, по причине болезни в иркутских школах отсутствовали 10 605 учеников, что составляет 13,4% от общего числа.№%:№%:2019-01-31 10:45:33№%:№%:27585111
Права 443 обманутых дольщиков восстановили в Приангарье в течение прошлого года. Из реестра проблемных объектов выведено три, все они находятся на территории Иркутска.№%:№%:2019-01-31 10:14:09№%:№%:27585111
Хабиб Нурмагомедов получил взыскание от атлетической комиссии Невады: девять месяцев дисквалификации и полмиллиона штрафа. Ближайший бой бойца назначен на ноябрь.№%:№%:2019-01-31 10:07:45№%:№%:27585111
Персональный рейтинг — каждому. 31 января вступают в силу поправки в закон «О кредитных историях».№%:№%:2019-01-31 08:09:15№%:№%:27585111
Жители Иркутской области начали свободно собирать валежник на территории лесного фонда, сообщили в пресс-службе правительства Приангарья.№%:№%:2019-01-31 08:06:15№%:№%:27585111
Лесовоз столкнулся со школьным автобусом на трассе «Вилюй» в Братске сегодня, 31 января. Пострадавших нет. Известно, что в салоне автобуса был только водитель.№%:№%:2019-01-31 07:28:35№%:№%:27585111
Услышали КВНщиков. Операция по задержанию мэра города Камызяк и главы Камызякского района была проведена в Астрахани.№%:№%:2019-01-31 07:19:23№%:№%:27585111
Сотрудники ГИМС МЧС России Михаил Грудинин и Леонид Шастин спасли косулю в районе Ольхонских ворот на Малом Море Байкала.№%:№%:2019-01-31 07:05:08№%:№%:27585111
Итальянская общественная организация из города Роверето собрала деньги для 11-месячного Вани Фокина, спасенного из-под завалов жилого дома в Магнитогорске.№%:№%:2019-01-31 06:48:56№%:№%:27585111
Судебные приставы взыскали с автоледи, которая сбила пенсионерку в Иркутске, 425 тысяч рублей морального вреда.№%:№%:2019-01-31 06:45:08№%:№%:27585111
Детей поженили по цыганскому обычаю. На втором месяце беременности у школьницы начались проблемы.№%:№%:2019-01-31 06:20:39№%:№%:27585111
Григорий Резников обратился к депутатам Думы Иркутска по поводу своей отставки сегодня, 31 января. 53-е заседание проходит сейчас в городской Думе.№%:№%:2019-01-31 06:10:12№%:№%:27585111
Член Совета Федерации Рауф Арашуков обвиняется в участии в организованном преступном сообществе и убийствах.№%:№%:2019-01-31 05:51:06№%:№%:27585111
Возгорание началось на шестом этаже строящегося здания вблизи объездной дороги в Ленинском районе Иркутска. Погибших и пострадавших нет.№%:№%:2019-01-31 05:29:00№%:№%:27585111
Маршрутка Toyota Hiace столкнулась с лесовозом КамАЗ на автодороге Иркутск-Усть-Уда сегодня, 31 января, около семи часов утра. В результате ДТП погибли четыре человека — водитель и пассажиры маршрутки, еще пять пассажиров госпитализировали. Маршрутка ехала из Осы в Иркутск.№%:№%:2019-01-31 05:09:10№%:№%:27585111
Минздрав ожидает, что эпидемия гриппа в 2019 году не превысит порога средней интенсивности, поскольку в отечественных вакцинах были заложены все актуальные штаммы.№%:№%:2019-01-31 04:07:35№%:№%:27585111
Министр обороны России Сергей Шойгу в среду, 30 января, посетил Иркутский авиационный завод (ИАЗ). Он ознакомился с ходом производства и модернизации многоцелевых истребителей Су-30СМ, а также осмотрел цеха по производству учебно-боевых самолетов Як-130.№%:№%:2019-01-31 03:51:39№%:№%:27585111
На экраны вышел фильм Leaving Neverland, который семья усопшего поп-короля назвала «публичным линчеванием».№%:№%:2019-01-30 13:28:44№%:№%:27585111
Прокуратура Иркутской области проводит проверку законности строительства завода по розливу воды на берегу Байкала, в поселке Култук Слюдянского района.№%:№%:2019-01-30 13:21:34№%:№%:27585111
За нарушение антикоррупционного закона в 2018 году губернатором Иркутской области Сергеем Левченко направлены заявления об отставках нескольких депутатов и двух глав муниципалитетов.№%:№%:2019-01-30 11:56:05№%:№%:27585111
«День каннибала». На уроке физкультуры школьники с разрешения учительницы избили своего одноклассника. С первоклашкой, у которого сотрясение мозга, работают врачи и психологи, а с педагогом — следователи.№%:№%:2019-01-30 11:48:24№%:№%:27585111
Мужчина из-за долгов по кредитам совершил разбойные нападения на офис микрозаймов и автоломбард. За это суд приговорил его к 2 годам и 8 месяцам исправительной колонии общего режима.№%:№%:2019-01-30 11:28:25№%:№%:27585111
Братчанку, которая работала главных бухгалтером ООО, обвиняют в совершении 14 эпизодов мошенничества с использованием служебного положения.№%:№%:2019-01-30 10:58:52№%:№%:27585111
Ночью 26 января на улице в микрорайоне Зеленый обнаружили избитого молодого человека. Бригада скорой доставила его в больницу, но спасти юношу не удалось. От полученных травм парень скончался.№%:№%:2019-01-30 10:33:45№%:№%:27585111
Следователи СУ СКР Приангарья выясняют обстоятельства пожара, на котором погибли две сестры в возрасте 13 и 14 лет. Оказывается, 40-летний отчим, который находился вместе с девочками в доме, после возгорания успел выйти на улицу, где не менее пяти минут курил и ждал детей.№%:№%:2019-01-30 10:31:14№%:№%:27585111
Жителя города гидростроителей, являющегося инвалидом с детства, приговорили к 7,5 годам исправительной колонии строгого режима за убийство знакомого из-за поцелуя и объятий своей возлюбленной.№%:№%:2019-01-30 10:00:27№%:№%:27585111
Жительницу Куйтуна, которая в алкогольном опьянении избила участкового уполномоченного полиции, приговорили к 2,5 годам лишения свободы условно.№%:№%:2019-01-30 08:03:59№%:№%:27585111
Суровые меры воспитания практиковал учитель ОБЖ школы № 58 Улан-Удэ. Инцидентом заинтересовался детский омбудсмен и следователи.№%:№%:2019-01-30 08:03:44№%:№%:27585111
Министерство образования Иркутской области через суд взыскало крупную сумму с бывшего главного бухгалтера санаторной школы-интерната, воровавшую зарплату сотрудников.№%:№%:2019-01-30 07:33:23№%:№%:27585111
Бывший заведующий Шелеховского судмедотделения Иркутского областного бюро судебно-медицинской экспертизы предстанет перед судом за мошенничество. Мужчина брал с граждан плату (от 3,5 до 6 тысяч рублей) за проведение во внерабочее время исследований тел умерших, а также за срочность предоставления услуги.№%:№%:2019-01-30 07:30:55№%:№%:27585111
Полицейские устанавливают личность девушки, подозреваемой в хищении 13 тысяч рублей в подарочном конверте у банкомата. Деньги, подаренные родственниками в День рождения, забыла иркутянка.№%:№%:2019-01-30 07:10:30№%:№%:27585111
30-летний петербуржец получил престижную порно-награду AVN Awards за «лучшую сцену втроем», а Сергей Шнуров посвятил ему новый стихотворный опус.№%:№%:2019-01-30 06:31:15№%:№%:27585111
В школе № 19 в Академгородке открыли уникальный образовательный объект — большой иркутский планетарий. На сегодня это самый большой стационарный школьный планетарий в России.№%:№%:2019-01-30 06:06:13№%:№%:27585111
В Сети распространилась видеозапись того, как заместитель генерального директора государственной компании «Росгеология» сражается в PlayerUnknownʼs Battlegrounds на сервисе Twitch. Руслан Израилович Горринг пустился в скандальные откровения с другими игроками.№%:№%:2019-01-30 05:59:37№%:№%:27585111
Судебные приставы приостановили на 90 суток деятельность противотуберкулезного отделения Зиминской городской больницы. Роспотребнадзор обнаружил там ряд санитарно-эпидемологических нарушений.№%:№%:2019-01-30 05:40:27№%:№%:27585111
Полицейские ищут молодого человека, который поджег офисную дверь на пятом этаже в доме № 7 в 11-м микрорайоне города нефтехимиков.№%:№%:2019-01-30 05:13:57№%:№%:27585111
Вчера популярные «паблики» нашего города взорвались от роликов, на которых представительный и стильно одетый мужчина, похожий на чиновника, вместе с группой рабочих, несмотря на жуткий ветер и мороз, с большим энтузиазмом расчищает дорогу от снега в самом центре Иркутска.№%:№%:2019-01-30 04:09:57№%:№%:27585111
Президент Украины Петр Порошенко заявил, что стране необходим «холодный мир» с Россией. Такое заявление он сделал на форуме в Киеве «От Крут до Брюсселя. Мы идем своим путем» после того, как объявил о намерении выдвигаться на второй срок.№%:№%:2019-01-30 04:01:48№%:№%:27585111
Мэрия Иркутска добилась передачи в муниципальную собственность земельного участка на улице Булавина. Судебные процессы в отношении шести многоэтажек не прекращались с 2013 года. Все это время жилые дома не были сданы в эксплуатацию, жильцы не могли зарегистрировать право собственности.№%:№%:2019-01-30 03:41:06№%:№%:27585111
2 февраля с 12:00 до 19:00 во дворце спорта «Труд» пройдёт акция по сбору пакетов на переработку #СдайПакет_Ирк. Ее организуют сообщество экожителей Иркутска Ecoirk и компания REUS.№%:№%:2019-01-29 13:44:37№%:№%:27585111
Две сестры в возрасте 13 и 14 лет погибли на пожаре в садоводстве «Сельстрой» в Иркутском районе. Трагедия произошла сегодня, 29 января, утром.№%:№%:2019-01-29 13:36:23№%:№%:27585111
Ночью 26 января на улице в микрорайоне Зеленом обнаружили избитого мужчину. Бригада скорой помощи доставила пострадавшего в больницу, но спасти его не удалось. Через несколько часов он скончался от полученных травм. По подозрению в совершении преступления задержали двоих 16-летних иркутян.№%:№%:2019-01-29 13:11:15№%:№%:27585111
С 30 января по 1 февраля 2019 года в Иркутской области сотрудники ДПС проведут сплошные проверки водителей и пассажиров на предмет использования ремней безопасности и детских автокресел.№%:№%:2019-01-29 11:56:23№%:№%:27585111
Ночью 29 января в Приангарье произошло три пожара в многоквартирных жилых домах. Жильцам пришлось эвакуироваться, есть погибший и пострадавшие.№%:№%:2019-01-29 11:00:28№%:№%:27585111
20-летнего мошенника, который продавал несуществующие машины через интернет, осудили на 4,5 года колонии-поселения.№%:№%:2019-01-29 10:51:01№%:№%:27585111
При случайной разгерметизации газового баллончика в школе № 19 Тулуна пострадали 14 учеников в возрасте от 10 до 14 лет. Инцидент произошел сегодня, 29 января, утром. Баллончик носил с собой один из школьников, чтобы отпугивать собак.№%:№%:2019-01-29 10:30:02№%:№%:27585111
Шокирующий инцидент произошел в Москве 25 января. 15-летний подросток с ожогами 98% тела был доставлен в больницу, где скончался.№%:№%:2019-01-29 10:01:27№%:№%:27585111
Ресторан «Узбекистон», расположенный в центре Иркутска, приглашает иркутян погрузиться в сердце востока, почувствовать пряный аромат восточного базара и утонуть в чарах танцующих девушек.№%:№%:2019-01-29 09:43:09№%:№%:27585111
14-летнюю школьницу Шукрону Чакалову, пропавшую без вести в Иркутске вечером 28 января, нашли живой и невредимой. Обстоятельства пропажи ребенка уточняются.№%:№%:2019-01-29 09:30:01№%:№%:27585111
Преступник, укравший сумку с деньгами в иркутском ресторане «Амстел», увидел видео с собой в главной роли в соцсетях и решил покаяться в содеянном.№%:№%:2019-01-29 08:13:28№%:№%:27585111
В Усть-Куте суд вынес приговор — условное наказание 45-летнему мужчине, осуществлявшему монтаж натяжных потолков. В результате халатных действий осужденного, в начале декабря 2017 года погиб пенсионер и были повреждены 11 квартир многоэтажки.№%:№%:2019-01-29 07:51:29№%:№%:27585111
В столице Приангарья ввели в эксплуатацию новые дошкольные учреждения. Уже ликуют родители дошколят, проживающих вблизи улиц Касаткина, Академика Бурденко и в 20-м Советском переулке. В течение года появятся детские сады на Зимней и Сосновой.№%:№%:2019-01-29 07:37:02№%:№%:27585111
Полицейские разыскивают пропавшую без вести 14-летнюю школьницу Шукрону Чакалову. Ребенок вечером 28 января вышел из библиотеки на улице Советской, 188. До сих пор ее местонахождение не известно.№%:№%:2019-01-29 07:20:17№%:№%:27585111
Усольчанка соорудила за окном конструкцию для сушки белья. Дама из квартиры этажом ниже решила, что белье соседки плохо влияет на ее здоровье и обратилась в суд.№%:№%:2019-01-29 07:12:41№%:№%:27585111
Пользователи по всему миру, включая россиян, сообщают о сбое в работе популярного сервиса.№%:№%:2019-01-29 06:23:05№%:№%:27585111
18-летняя воспитательница детского сада из города Суиндона получила 7 лет и 10 месяцев тюрьмы за 16 эпизодов насилия над маленькими детьми. К этому ее подстрекал маньяк, который диктовал свою волю через интернет.№%:№%:2019-01-29 06:06:40№%:№%:27585111
59-летняя иркутянка погасила задолженность перед кредитной организацией в 132 тысячи рублей, чтобы отдохнуть в Таиланде.№%:№%:2019-01-29 06:06:34№%:№%:27585111
В 2019 году правительство России выделит 1,6 млрд рублей на создание самолета МС-21, заявил в понедельник, 28 января, премьер-министр РФ Дмитрий Медведев.№%:№%:2019-01-29 05:46:53№%:№%:27585111
Фонд капитального ремонта многоквартирных домов (МКД) Приангарья в 2019 году планирует отремонтировать 748 жилых домов на сумму более 3 млрд рублей и провести замену лифтов в 48 домах (184 лифта) на сумму более 440 млн рублей.№%:№%:2019-01-29 05:11:28№%:№%:27585111
Министерство юстиции планирует смягчить законодательство о противодействии коррупции, предусмотрев случаи, когда несоблюдение установленных запретов, ограничений и требований «вследствие обстоятельств непреодолимой силы» не является правонарушением.№%:№%:2019-01-29 04:06:24№%:№%:27585111
Движение транспорта частично ограничат на улице Костычева на участке от дома № 30/25 до перекрестка с улицей Варламова с 16 февраля до 30 апреля.№%:№%:2019-01-29 03:42:28№%:№%:27585111
Трое братчан в возрасте от 18 до 23 лет обстреляли из пневматического пистолета троллейбус на остановке вчера, 27 января, около 18:00. Полицейские задержали злоумышленников.№%:№%:2019-01-28 13:39:19№%:№%:27585111
34-летнего наркомана задержали по подозрению в совершении грабежей пяти женщин.№%:№%:2019-01-28 13:34:25№%:№%:27585111
Новый фитнес-клуб «Физрук» в центре Иркутска разыграл один миллион рублей. Победительницей стала иркутянка Елизавета. Церемония награждения состоялась в ТРК «Модный Квартал» в субботу, 26 января.№%:№%:2019-01-28 13:16:29№%:№%:27585111
Бывшая девушка Леонардо Ди Каприо проведет песенный конкурс в Израиле.№%:№%:2019-01-28 13:16:17№%:№%:27585111
Дерзкое похищение полотна из Третьяковской галереи завершилось провалом. Похитителя задержали, картину нашли.№%:№%:2019-01-28 12:51:34№%:№%:27585111
За хищение 300 тысяч рублей исполнителю муниципального контракта дали 1 год условно, арестовали имущество и банковский счет, а также обязали выплатить штраф 40 тысяч рублей.№%:№%:2019-01-28 12:10:00№%:№%:27585111
Они ищут жертв на сайтах объявлений и в соцсетях. 180 тысяч рублей перешли в карман аферистов с банковских карт братчан.№%:№%:2019-01-28 11:48:57№%:№%:27585111
Мужчина, личность которого сейчас устанавливают полицейские, похитил у посетительницы иркутского ресторана «Амстел» на улице 2-й Железнодорожной 17 тысяч рублей и скрылся. Деньги лежали в дамской сумочке.№%:№%:2019-01-28 11:13:05№%:№%:27585111
Четыре школы и пять детских садов в Приангарье временно приостановили учебный процесс в связи с заболеваемостью острыми респираторными вирусными инфекциями, в том числе гриппом. Также частично закрыты классы в восьми школах и группы в 23-х детсадах области.№%:№%:2019-01-28 10:52:16№%:№%:27585111
Российский Фонд кино подал судебный иск к создателю «Смешариков» продюсеру Илье Попову. Поводом послужили средства, которые государство выделило на создание полнометражного мультфильма — 30 миллионов рублей.№%:№%:2019-01-28 10:31:27№%:№%:27585111
Участковый уполномоченный полиции спас от голодной смерти супругов-отшельников, которые уже около 20 лет живут в непроходимой тайге в Усть-Илимском районе.№%:№%:2019-01-28 10:04:28№%:№%:27585111
Волна сообщений о минировании докатилась и до Новосибирска. В городе идет массовая эвакуация.№%:№%:2019-01-28 09:16:46№%:№%:27585111
Сотрудники МВД задержали похитителя картины Архипа Куинджи «Ай-Петри. Крым», украденной из Третьяковской галереи.№%:№%:2019-01-28 09:03:39№%:№%:27585111
Усольчанина оштрафовали на 2,5 тысячи рублей за нацистскую символику в социальной сети. Молодого человека осудили за производство и распространение экстремистских материалов.№%:№%:2019-01-28 08:00:54№%:№%:27585111
В одной из школ Усолья отец ученика украл мобильный телефон у 29-летней учительницы. 33-летнего злоумышленника задержали полицейские.№%:№%:2019-01-28 07:43:05№%:№%:27585111
Фонд развития интернет-инициатив (ФРИИ) выступил с предложением разрешить россиянам продавать информацию о себе и зарабатывать на этом до 60 тысяч рублей в год.№%:№%:2019-01-28 07:23:51№%:№%:27585111
Пальма первенства за картиной «Движение вверх» и «Аватаром».№%:№%:2019-01-28 07:07:28№%:№%:27585111
С 21 по 27 января на территории Иркутска и Иркутского района случилось 24 ДТП, в которых пострадали 27 человек, в том числе трое детей.№%:№%:2019-01-28 07:06:01№%:№%:27585111
Склад на улице Трактовой горел вчера, 27 января, вечером. Во время пожара сотрудники МЧС спасли мужчину, он чуть не задохнулся от сильного задымления.№%:№%:2019-01-28 06:43:52№%:№%:27585111
Нынешняя неделя обещает быть морозной в Приангарье. На севере области синоптики прогнозируют до -45°C по ночам. В Иркутске будет теплее, но с 1 февраля горожан ждут ночи до -35°C.№%:№%:2019-01-28 06:17:31№%:№%:27585111
Траты на концерт Примадонны в «Ростехе» объяснили рекламой вертолетов.№%:№%:2019-01-28 06:08:21№%:№%:27585111
Любой ребенок может принять участие в модных показах «BAIKALPODIUM kids», который пройдет в Иркутске, Ангарске, Усолье-Сибирском, а также в Омске.№%:№%:2019-01-28 05:59:03№%:№%:27585111
Ситуация в Усть-Куте находится под контролем правительства Иркутской области. Последствия прорыва теплотрассы в микрорайоне Нефтебаза 23 января обещают устранить сегодня.№%:№%:2019-01-28 05:31:05№%:№%:27585111
Вопиющий инцидент произошел с учителями саратовской школы № 95 в середине января.  Их выгнали на мороз помогать дворникам.№%:№%:2019-01-28 05:27:39№%:№%:27585111
«Анекдот собачий», — прокомментировал новое расследование Фонда по борьбе с коррупцией известный телеведущий Владимир Соловьев.№%:№%:2019-01-28 04:55:43№%:№%:27585111
Неизвестные похитили картину Архипа Куинджи «Ай-Петри. Крым» прямо с выставки в Третьяковке. Ее страховая стоимость, по данным Минкультуры РФ и страховщика — компании «Стерх», составляет 12 млн рублей (около 180 тысяч долларов).№%:№%:2019-01-28 04:02:16№%:№%:27585111
Журнал National Geographic — Россия опубликовал двадцатку самых популярных регионов России среди иностранных туристов в осенний период 2018 года. Столица Восточной Сибири вошла в тройку лидеров.№%:№%:2019-01-28 03:36:28№%:№%:27585111
Мемориальную доску драматургу Владимиру Гуркину открыли на доме № 7 по улице Горького в Черемхово. Именно здесь жил и работал автор пьесы «Любовь и голуби» с 2007 по 2010 год.№%:№%:2019-01-27 09:30:22№%:№%:27585111
Российскому бойцу смешанного стиля (ММА) Федору Емельяненко стоит подумать о завершении спортивной карьеры. Такое мнение высказал президент американской лиги PFL Рэй Сефо.№%:№%:2019-01-27 08:49:19№%:№%:27585111
В пятницу, 25 января, в первом павильоне «Мосфильма» прошла 17-я церемония вручения кинопремии «Золотой орел». Исполнительница главной роли в мелодраме «Лед» Аглая Тарасова одержала победу в номинации «Лучшая женская роль в кино», а статуэтка в номинации «Лучшая музыка к фильму» досталась лидеру группы Therr Maitz Антону Беляеву и Дмитрию Селипанову за саундтрек к мюзиклу.№%:№%:2019-01-27 08:18:07№%:№%:27585111
Квартирного вора, обвиняемого в 28 кражах в Чите, задержали в Иркутске. Домушник скрывался от правосудия пять лет.№%:№%:2019-01-27 07:32:08№%:№%:27585111
Россиянин Федор Емельяненко и американец Райан Бэйдер сразятся сегодня, 27 января, около 12:00 по иркутскому времени. На кону поединка — титул Bellator в тяжелом весе.№%:№%:2019-01-27 06:59:47№%:№%:27585111
Режим чрезвычайной ситуации ввели в Усть-Куте из-за аварии на теплотрассе 23 января. Ремонтно-восстановительные работы в микрорайоне Нефтебаза продолжаются.№%:№%:2019-01-27 06:22:00№%:№%:27585111
