№%:№%:2019-01-31 09:05:05№%:№%:104083518
Подписчик просит совета: «Добрый день! Хочу обратить внимание общественности на ситуацию, продолжающуюся на ост. ГПЗ-10 по ул. Малиновского на протяжении трех месяцев, а именно - свалке мусора. Прежде на этом месте стояли мусорные жбаны, которые были вывезены с территории по причине того, что пришли в полную негодность. Новые жбаны так и не появились , но водители и иже с ними так и продолжили пользоваться свалкой, которую теперь естественно никто и не думает вывозить. Интересно, много таких мест у нас в городе? Ну и если кто-то сталкивался, посоветуйте, что делать. »№%:№%:2019-01-30 14:22:51№%:№%:104083518
Очевидец: «Добрый день, Ростов!№%:№%:2019-01-30 13:27:25№%:№%:104083518
Нансена , приехала машина(о785от161) с рабочими и выгружает строительный мусор в баки, чтобы не везти его на свалку.№%:№%:2019-01-30 13:24:31№%:№%:104083518
Кот-экстримист на Соборном😁№%:№%:2019-01-30 10:42:55№%:№%:104083518
Театральная площадь №%:№%:2019-01-30 10:40:05№%:№%:104083518
У очередной остановки за 300.000 вылетело вандалостойкое стекло. Наверное у нас очень суровые вандалы.№%:№%:2019-01-30 10:20:58№%:№%:104083518
Не доброе утро у хозяина Kiа. Малиновского, 70а.№%:№%:2019-01-30 10:19:06№%:№%:104083518
№%:№%:2019-01-30 10:14:44№%:№%:104083518
Ретро граффити№%:№%:2019-01-30 09:31:40№%:№%:104083518
Вчерашний закат 😍№%:№%:2019-01-30 08:30:55№%:№%:104083518
Выглядит космически 😮№%:№%:2019-01-30 08:00:14№%:№%:104083518
«Собираясь на работу сегодня утром мы очень завидовали своим котам» 😁№%:№%:2019-01-30 07:20:00№%:№%:104083518
Ка вы думаете, как  надо с такими поступать?№%:№%:2019-01-30 07:08:32№%:№%:104083518
Доброе утро!№%:№%:2019-01-30 07:02:09№%:№%:104083518
😁№%:№%:2019-01-30 03:16:44№%:№%:104083518
Спокойной ночи,  Ростов!№%:№%:2019-01-30 02:09:06№%:№%:104083518
Эта фотография  Гвардейской площади выглядит так,  словно сделана во время боев за Ростов 😁№%:№%:2019-01-30 01:00:49№%:№%:104083518
Художник вытоптал «Мону Лизу» на снегу на Левенцовке.№%:№%:2019-01-30 00:29:46№%:№%:104083518
№%:№%:2019-01-30 00:03:30№%:№%:104083518
Подписчик Александр Архипов пишет: «Кто-нибудь мне може объяснить, почему это корыто перевозит людей?! 80МТ во всей красе. Тупо гора земли на полу, все ржавое, максимально противно-грязные сидения, ковер (!) то ли для селфи, то ли для того, чтобы водитель не видел этот Ад за спиной и, главное, - сквозная дырка в полу!!! №%:№%:2019-01-29 23:59:24№%:№%:104083518
№%:№%:2019-01-29 23:46:16№%:№%:104083518
№%:№%:2019-01-29 23:27:00№%:№%:104083518
Пpeлecть, кoтopyю ocтaвил пocлe ceбя чeмпиoнaт миpa пo фyтбoлy 😍№%:№%:2019-01-29 23:00:06№%:№%:104083518
Ответы в комментарии 👇🏻№%:№%:2019-01-29 22:40:00№%:№%:104083518
№%:№%:2019-01-29 22:30:32№%:№%:104083518
От подписчика: «Сегодня на трассе м4 на подходе к аксаю,наш коллега догнал фуру которая двигалась с пробитым колесом со скоростью 20 км.»№%:№%:2019-01-29 22:30:16№%:№%:104083518
Вот такие дороги в Ростовской области!№%:№%:2019-01-29 22:23:50№%:№%:104083518
На улице Петрошевского 34 найдены ключи от машины🚘 №%:№%:2019-01-29 22:13:59№%:№%:104083518
Boлк — этo опаcный хищник, суровый и мужеcтвeнный№%:№%:2019-01-29 21:00:13№%:№%:104083518
Одним зимним утром№%:№%:2019-01-29 20:15:13№%:№%:104083518
Авария на Капустина№%:№%:2019-01-29 19:45:42№%:№%:104083518
Заброшенный причал на Левом берегу№%:№%:2019-01-29 18:51:21№%:№%:104083518
Очевидец: «Это единственная дорога для общественного транспорта на Суворовский. На Луне меньше кратеров! О чём думают люди когда переезжают туда? 🤔»№%:№%:2019-01-29 17:38:29№%:№%:104083518
Градиент заката№%:№%:2019-01-29 17:33:51№%:№%:104083518
Ростовская эстетика№%:№%:2019-01-29 16:39:09№%:№%:104083518
Нe жди, чтo стaнeт легче, прощe, лучшe. Не станет. Трудности будут всегда. Учись быть счастливым прямо сейчас. Иначе не успеешь. (с) 1 + 1№%:№%:2019-01-29 15:40:23№%:№%:104083518
3 недели назад(!) вырвало люк.№%:№%:2019-01-29 15:23:00№%:№%:104083518
Подписчик рассказывает: «Женщина на Королёва, 25а поскользнулась на льду и упала. Была без сознания. Скорая приехала спустя минут 5». №%:№%:2019-01-29 15:08:20№%:№%:104083518
Подписчик: «Добрый день! 24.01.19г. на улице Еременко 90/27 в 21:00 на капот моего автомобиля скинули глыбу льда размером с кирпич. Аналогичная ситуация произошла 12.01 и 26.01 в том же месте но с другими водителями. Есть еще пострадавшие от этого неадекватного гражданина, по разным сведениям около 5-ти человек. Мы ищем "братьев по несчастью" для организации поиска хулигана. Кто пострадал, пишите в лс паблика»№%:№%:2019-01-29 14:56:14№%:№%:104083518
Подписчик сообщает: « Около 14 часов начался пожар в доме в ДНТ "Импульс" в районе Северного кладбища. К 14-20 загорелся как свечка. Пожарные ехали долго, в этом снт половина улиц перекрыта шлагбаумами.№%:№%:2019-01-29 14:46:49№%:№%:104083518
Мост с Текучёва выезд на 1-ую Конную. №%:№%:2019-01-29 14:29:47№%:№%:104083518
Подписчик: «Сегодня ночью вандалы разгромили остановку за 300.000 на Красноармейской в районе Буденновского.»№%:№%:2019-01-29 14:25:49№%:№%:104083518
Подписчик: «Сальский, 44. Сегодня в 5 утра обнаружили обдолбанного наркомана на обочине. Намочил штаны, примёрз к земле. Вызвали скорую, дождались пока приехала. Лежал давно, мимо ходили люди, наш вызов был первым.»№%:№%:2019-01-29 13:58:11№%:№%:104083518
Через месяц весна№%:№%:2019-01-29 12:10:17№%:№%:104083518
Подписчица интересуется: «Добрый день! У меня очень интересный вопрос относительно парковки на береговой улице район цветочных магазинов! №%:№%:2019-01-29 11:00:12№%:№%:104083518
Вот такая ситуация на скорой в городе шахты. №%:№%:2019-01-29 10:29:53№%:№%:104083518
Подписчик сообщает: «Друзья хочу обратить ваше внимание на такое хамство водителя 44 маршрутки. Было ни раз сказано прекратить курение в общественном транспорте, на что ответа не поступило. №%:№%:2019-01-29 10:13:12№%:№%:104083518
Ровно 5 лет назад, 29 января 2014 года , в этот день в Ростове случился сильнейший снегопад. Город парализовали 10-ти бальные пробки. Подвоз продуктов прекратился, прилавки опустели, за хлебом выстраивались огромные очереди. Люди не могли выйти из подъездов, найти свою машину в сугробах. Дорог не стало - остались одни направления. Вот это была суровая зима, а не то что сейчас - простой гололёд😄 А вы помните те дни?№%:№%:2019-01-29 09:51:37№%:№%:104083518
Koгдa утром пытaeшьcя зaпиxнyтьcя в мapшpyткy нa Cyвopoвcкoм 😁№%:№%:2019-01-29 09:50:16№%:№%:104083518
Слабоумие и отвага.№%:№%:2019-01-29 09:25:07№%:№%:104083518
Moя paбoтocпocoбнocть c yтpa...№%:№%:2019-01-29 09:20:00№%:№%:104083518
Розовый рассвет№%:№%:2019-01-29 09:08:11№%:№%:104083518
Коротко o cитyaции с paботой в Ростове😄№%:№%:2019-01-29 09:01:52№%:№%:104083518
Ростовчане восстановили старинные двери в центре города своими руками №%:№%:2019-01-29 08:45:05№%:№%:104083518
На выезде из Ростова в сторону Таганрога пожар.№%:№%:2019-01-29 08:27:47№%:№%:104083518
Доброе утро!№%:№%:2019-01-29 08:01:34№%:№%:104083518
Я и моё желание поесть в 2 часа ночи№%:№%:2019-01-29 02:39:22№%:№%:104083518
Продолжение истории с больным котёнком на 2-й Краснодарской, которого мучает сумасшедший. На этот раз он приходил, говорил что-то нечленораздельное. Оставил записку с угрозами. №%:№%:2019-01-29 02:21:24№%:№%:104083518
Ростовчанка попала на машине в открытый люк на Островского, 71№%:№%:2019-01-29 02:10:07№%:№%:104083518
Вот такие несчастные, никому не нужные ДУШИ, сидят, греют и лижут друг друга в одном из супермаркетов Ростова😢№%:№%:2019-01-29 02:05:11№%:№%:104083518
Не спится? Посчитайте перед сном! Присылайте свой ответ в комментарии 👇🏻№%:№%:2019-01-29 00:32:37№%:№%:104083518
№%:№%:2019-01-29 00:17:26№%:№%:104083518
№%:№%:2019-01-28 23:49:46№%:№%:104083518
Парк Лога 😍 Без преувеличения — самое красивое место Ростовской области, куда можно попасть не заплатив ни копейки! Вход абсолютно бесплатный!№%:№%:2019-01-28 23:31:17№%:№%:104083518
Амбарный замок на дверях автомобиля - суровое спасение от ростовских автоворов 😁№%:№%:2019-01-28 23:26:02№%:№%:104083518
«Сестра Фаины Раневской (сама Фаина — наша землячка, знаменитая уроженка Таганрога), Изабелла, жила в Париже. В силу ряда обстоятельств она переехала в Советский Союз. В первый же день приезда, не смотря на летнюю жару, Изабелла натянула фильдеперсовые чулки, надела шёлковое пальто, перчатки, шляпку, побрызгала себя "Шанелью", и сообщила сестре: №%:№%:2019-01-28 22:55:24№%:№%:104083518
Ростовский котейка№%:№%:2019-01-28 22:31:38№%:№%:104083518
Старые маршрутки теряли колёса, новые автобусы теряют стёкла. №%:№%:2019-01-28 22:16:22№%:№%:104083518
Нашёлся песик хаски, серый с белым. Мальчик. Глаза карие немного раскосые. Мы тоже ищем хаски, думали наш, но нет. Нашли в районе цгб. Он гуляет, пристани к сучкам. Может кто ищет 89081801836 89001231245 мы находимся на Варфоломеева/Будённовский№%:№%:2019-01-28 22:01:34№%:№%:104083518
В Ростове два подростка задохнулись в салоне «ВАЗ-2101» №%:№%:2019-01-28 21:44:59№%:№%:104083518
Неважно кто ты в жизни: большой корабль или маленькая лодочка, а может просто мост - все равно у тебя есть невидимый никому путь.№%:№%:2019-01-28 21:39:23№%:№%:104083518
История здания на Буденновском, 22. Хахладжев Петр Васильевич происходил из бедной семьи. Службу начал мальчиком в мануфактурной фирме, за короткое время сделал карьеру и стал доверенным лицом фирмы. В 30 лет удачно женился на дочери богатого помещика, после чего основал товарищество "Петр Хахладжев" с капиталом два миллиона рублей. №%:№%:2019-01-28 21:35:59№%:№%:104083518
Альпаки будто созданы для того, чтобы бороться с плохим настроением.№%:№%:2019-01-28 21:35:58№%:№%:104083518
Станица Багаевская, 2018 год№%:№%:2019-01-28 21:13:46№%:№%:104083518
№%:№%:2019-01-28 20:45:00№%:№%:104083518
В Первомайской районе, на ул.Днепропетровская 50, открыли новую поликлинику. Но попасть к врачу не возможно. Очередь в регистратуре, нужно часами стоять, больным людям, за талоном к врачу.№%:№%:2019-01-28 20:35:22№%:№%:104083518
Улица Абаканская. Ростовское бездорожье во всей красе. №%:№%:2019-01-28 20:28:11№%:№%:104083518
Научитесь ценить то, что имеете№%:№%:2019-01-28 19:10:33№%:№%:104083518
Коротко о состоянии новых 96 автобусов. У одного из них на ходу отвалилось боковое стекло. Водитель и пассажиры приняли решение продолжить движение.№%:№%:2019-01-28 18:30:49№%:№%:104083518
№%:№%:2019-01-28 18:21:55№%:№%:104083518
В Ростове раздают бесплатные путёвки 😄 №%:№%:2019-01-28 17:51:58№%:№%:104083518
Добрый Джордж Бернард отучит тебя от нытья и лени. №%:№%:2019-01-28 17:31:16№%:№%:104083518
Всем привет!Мы живём на 2-й Краснодарской. В субботу вечером я поднимался домой и увидел обычного котёнка на лестнице, он выглядел не очень, я его забрал. Мы с женой его накормили, стали лечить (у него гной из носа капал и слезились глазки). Потом поспрашивали у соседей, чей котёнок, может убежал у кого.№%:№%:2019-01-28 17:15:21№%:№%:104083518
Помните мы писали про 40 миллионов рублей для Аллы Пугачевой? №%:№%:2019-01-28 16:33:12№%:№%:104083518
Kaк нaдo пepexoдить дopoгy в Pocтoвe! 😆№%:№%:2019-01-28 16:15:57№%:№%:104083518
Из чeго «состоят» люди рaзных нациoнальнoстей.№%:№%:2019-01-28 16:02:32№%:№%:104083518
Западный№%:№%:2019-01-28 15:14:52№%:№%:104083518
Подписчик: « Красноармейская/Ворошиловский. Мало того, что мусор перестали регулярно вывозить, так ещё и бомжи вывернули содержимое мусорных жбанов на дорогу 😐»№%:№%:2019-01-28 14:16:05№%:№%:104083518
Полёт над Ростовом№%:№%:2019-01-28 13:56:40№%:№%:104083518
B зooпapкe пpибaвлeниe: в ceмьe игpyнoк poдилиcь двa мaлышa! 🐒 №%:№%:2019-01-28 13:44:46№%:№%:104083518
Депутат Государственной Думы Сергей Иванов высказался про закон о неуважении к власти: «Если мы дурака не будем называть дураком, он от этого дураком быть не перестанет»№%:№%:2019-01-28 13:39:03№%:№%:104083518
Подписчик сообщает о происшествии: «22 маршрутка. Человек уснул в маршрутке на полу. То ли пьяный, то ли плохо стало.№%:№%:2019-01-28 13:25:25№%:№%:104083518
Ростов, Пролетарский район, Александровка.А цены на коммуналку - за вывоз мусора подняли.№%:№%:2019-01-28 13:10:20№%:№%:104083518
Пушкинская - одна из самых красивых улиц Ростова!№%:№%:2019-01-28 11:05:32№%:№%:104083518
Рассвет№%:№%:2019-01-28 10:31:27№%:№%:104083518
В последнее время ростовчане задаются философским вопросом, что подорожало раньше: курица или яйцо?№%:№%:2019-01-28 10:00:13№%:№%:104083518
Подписчик сообщает: «Наша транспортная компания беспределит: сняли 8 раз за проезд хотя и я и карта были дома.»№%:№%:2019-01-28 09:35:00№%:№%:104083518
Пapeнь подобpaл измyчeннoго coбакена, кoтopый oкaзался пpeкраcным xacки.№%:№%:2019-01-28 09:25:22№%:№%:104083518
Девушки такие девушки... Обычное дело, накраситься в пробке 😄 Нагибина, напротив Амакса№%:№%:2019-01-28 09:24:45№%:№%:104083518
Возле техникума РГМТ, на 31 линии,  опять провалился асфальт№%:№%:2019-01-28 09:06:52№%:№%:104083518
Аксай№%:№%:2019-01-28 09:05:53№%:№%:104083518
Жаль, что снег в Ростове явление мимолётное...№%:№%:2019-01-28 08:30:22№%:№%:104083518
Ростов ❤ весь во льду, холодно, а в Анапе люди на море купаются 😂🙈.№%:№%:2019-01-28 08:00:10№%:№%:104083518
Посмотрите, как прекрасен зимний Ростов!№%:№%:2019-01-28 07:30:53№%:№%:104083518
Подписчица: «Мимо этого пройти было НЕЛЬЗЯ! Выбросили хлеб на помойку!№%:№%:2019-01-28 07:00:07№%:№%:104083518
Ростовские акварели№%:№%:2019-01-28 06:30:53№%:№%:104083518
Доброе утро!№%:№%:2019-01-28 06:00:43№%:№%:104083518
Когда проспали 😁№%:№%:2019-01-28 05:05:21№%:№%:104083518
Подписчик ищет очевидцев: «Доброй ночи! Нужны свидетели ДТП, может кто видел или у кого нибудь есть видео регистратор. Ударили красную Шкоду Фабия и скрылись с места происшествия. Место аварии 28-я линия, 46, в 06.53 утра 26.01.2019. Помогите найти свидетелей.№%:№%:2019-01-28 02:38:21№%:№%:104083518
26 января эти ребята украли из магазина Апекс (напротив ТРЦ РИО) энергетики и шоколадки на 800 руб.№%:№%:2019-01-28 02:30:27№%:№%:104083518
Донская щука. Улов сегодня на набережной№%:№%:2019-01-28 01:21:40№%:№%:104083518
Спокойной ночи!№%:№%:2019-01-28 00:53:54№%:№%:104083518
Понедельник приближается...№%:№%:2019-01-27 23:54:52№%:№%:104083518
№%:№%:2019-01-27 23:51:53№%:№%:104083518
Пушкинская. Город спит№%:№%:2019-01-27 23:42:04№%:№%:104083518
Городская больница №4 №%:№%:2019-01-27 23:25:58№%:№%:104083518
27 января — Дeнь снятия блoкады Ленинграда №%:№%:2019-01-27 23:13:24№%:№%:104083518
