0,,2018-05-28 04:01:14,89368740,
1,,2019-01-31 21:14:12,89368740,
2,,2019-01-18 01:53:11,89368740,
3,гигантская сосулька держит в страхе жителей воронежа,2019-01-12 16:45:31,89368740,[]
4,лет грозит воронежцу за угрозу камнем продавщице при разбое,2019-01-12 16:02:14,89368740,[]
5,полиция воронежа возбудила дело против водителя устроившего дтп с погибшими,2019-01-12 15:30:23,89368740,[]
6,в воронеже наглядно показали почему выросли цены на бензин,2019-01-12 14:31:23,89368740,[]
7,в воронежском селе грузовик насмерть сбил молодого мужчину,2019-01-12 13:30:48,89368740,[]
8,чтобы заплатить за проезд воронежцам приходится кланяться маршрутчику,2019-01-12 13:15:14,89368740,[]
9,титулованная красавица гимнастка из воронежа неожиданно завершила карьеру,2019-01-12 13:01:02,89368740,[]
10,опубликованы снимки с места жесткого массового дтп под воронежем,2019-01-12 12:45:34,89368740,[]
11,на воронежской трассе автоинспекторы помогли вытащить ваз вылетевший в кювет,2019-01-12 11:45:26,89368740,[]
12,названы первые претенденты на конкурс евровидение,2019-01-11 22:45:26,89368740,[]
13,названы первые претенденты на конкурс евровидение,2019-01-11 22:15:28,89368740,[]
14,инфляция за неделю января поставила рекорд,2019-01-11 22:00:09,89368740,[]
15,строители дск стали почетными гостями на дне рождения й школы,2019-01-11 21:02:10,89368740,[]
16,воронежские общественники озаботились сохранением троллейбусного транспорта,2019-01-11 20:45:39,89368740,[]
17,на месте яблоневых садов в воронеже могут появиться школа и детские сады,2019-01-11 19:15:49,89368740,[]
18,в дтп с участием трех дорогих машин пострадали два водителя и пассажирка иномарки,2019-01-11 19:01:32,89368740,[]
19,детей родились в воронеже на новогодних праздниках,2019-01-11 18:45:54,89368740,[]
20,в воронежской области трагически погиб житель самары,2019-01-11 18:31:19,89368740,[]
21,под воронежем экс полицейские получили по года тюрьмы за взятку,2019-01-11 18:16:08,89368740,[]
22,воронежцев бесплатно научат кататься на коньках,2019-01-11 18:03:23,89368740,[]
23,опасные тротуары в воронеже,2019-01-11 17:45:11,89368740,[]
24,новые молочные комплексы открылись в двух районах воронежской области владелец вложил в их создание млрд рублей,2019-01-11 17:31:39,89368740,[]
25,платные парковки в воронеже ожидают изменения,2019-01-11 17:15:54,89368740,[]
26,молодые парни отняли пиццу и деньги у курьера в подъезде многоэтажки в воронеже,2019-01-11 17:02:39,89368740,[]
27,в воронеже директора учебного центра обвинили в преступлениях,2019-01-11 16:45:31,89368740,[]
28,лесной пояс воронежа расколол депутатов и чиновников на два лагеря,2019-01-11 16:31:47,89368740,[]
29,взятка от нелегалов обошлась воронежским экс полицейским в два года строгача,2019-01-11 16:15:51,89368740,[]
30,в воронежском правительстве появились два новых департамента,2019-01-11 16:01:02,89368740,[]
31,смертельное дтп с микроавтобусом ограничило движение по воронежской трассе,2019-01-11 15:45:35,89368740,[]
32,концессионер объявил о модернизации платных парковок в центре воронежа,2019-01-11 15:30:47,89368740,[]
33,голодные воронежцы напали на курьера по доставке пиццы,2019-01-11 15:15:53,89368740,[]
34,лесной пояс воронежа расколол депутатов и чиновников на два лагеря,2019-01-11 15:01:13,89368740,[]
35,жуткие последствия дтп с пазом и легковушкой показали на фото в воронеже,2019-01-11 14:45:12,89368740,[]
36,в страшном дтп с кроссовером и фурой на воронежской трассе погиб человек,2019-01-11 14:31:42,89368740,[]
37,горячая штучка с холодным прогнозом на выходные в воронеже,2019-01-11 14:15:11,89368740,[]
38,пострадавших воронежцев от гололеда стало еще больше,2019-01-11 14:03:10,89368740,[]
39,воронежцы сфотографировали расстрел ленина дедом морозом,2019-01-11 13:45:36,89368740,[]
40,минкомсвязь не поддержала законопроект о наказании за оскорбление власти в интернете,2019-01-11 13:30:05,89368740,[]
41,в воронежском факеле назначили нового спортивного директора,2019-01-11 13:15:47,89368740,[]
42,кроссовер врезался в спешащую на вызов скорую в воронеже,2019-01-11 13:00:24,89368740,[]
43,в воронеже заработала горячая линия по вопросам пенсионной реформы,2019-01-11 12:45:53,89368740,[]
44,жестокое избиение в момент задержания сняли в воронеже,2019-01-11 12:30:42,89368740,[]
45,воронежскую цчпяк заподозрили в подделке подписей чиновников,2019-01-11 12:15:38,89368740,[]
46,задержан подозреваемый в жестоком убийстве сторожа в рождественскую ночь,2019-01-11 12:03:27,89368740,[]
47,на погибшего виновника массового дтп под воронеже завели уголовное дело,2019-01-11 11:45:34,89368740,[]
48,стали известны подробности жуткого дтп с вазом и микроавтобусом под воронежем,2019-01-11 11:41:07,89368740,[]
49,замдиректора воронежской фирмы получил штраф за варварскую добычу песка,2019-01-11 10:45:17,89368740,[]
50,за две недели гололед успел покалечить тыс воронежцев,2019-01-11 10:30:37,89368740,[]
51,пожилым воронежцам рассказали куда жаловаться при отказе в трудоустройстве,2019-01-11 10:15:47,89368740,[]
52,снегопад с неочищенными дорогами остановили движение в воронеже,2019-01-11 10:01:52,89368740,[]
53,ветреные и снежные выходные ожидаются в воронежской области,2019-01-11 09:30:57,89368740,[]
54,угнанный в воронеже автомобиль нашли при оформлении дтп,2019-01-11 09:01:14,89368740,[]
55,расстрел ленина на главной площади города обрадовал воронежцев,2019-01-11 07:45:16,89368740,[]
56,воронежский хореограф с шикарными формами прошлась по улице в белье,2019-01-11 06:45:19,89368740,[]
57,в новогодние праздники воронежцев получили травмы при падении на лед,2019-01-11 03:15:31,89368740,[]
58,воронежцам придется раскошелиться чтобы доехать до курортов юга россии на своей машине,2019-01-11 01:15:09,89368740,[]
59,под воронежем микроавтобус с пассажирами врезался в четверку очевидцы раскрыли детали аварии,2019-01-11 00:30:34,89368740,[]
60,дебилизация воронежского образования будет продолжена,2019-01-11 00:15:16,89368740,[]
61,гусев и логинов скрестили клинки вокруг кучи мусора,2019-01-11 00:01:16,89368740,[]
62,две женщины погибли в жутком дтп с микроавтобусом под воронежем,2019-01-10 22:00:41,89368740,[]
63,серьезный рост цен на бензин спрогнозировали в воронеже,2019-01-10 21:45:08,89368740,[]
64,структура ржд судится с воронежским правительством из за млн рублей,2019-01-10 21:30:49,89368740,[]
65,воронежцы обсудили в соцсети смешные зарплаты сотрудников росгвардии,2019-01-10 21:16:01,89368740,[]
66,маршрутчик отчитал пассажира из за замечания о нарушении пдд в воронеже,2019-01-10 21:02:27,89368740,[]
67,воронежтеплосеть перейдет под крыло квадры уже в марте,2019-01-10 20:15:42,89368740,[]
68,для кого в команде губернатора гусева приход диджитал гая станет тревожным сигналом,2019-01-10 20:03:25,89368740,[]
69,в воронеже прохожие нашли на улице трехлетнюю девочку,2019-01-10 19:45:56,89368740,[]
70,замдиректора оштрафовали за вредительские раскопки под воронежем,2019-01-10 19:16:07,89368740,[]
71,на голодного воронежца устроили облаву все полицейские советского района,2019-01-10 19:02:04,89368740,[]
72,воронеж пока мусорит по плану,2019-01-10 18:45:13,89368740,[]
73,под воронежем полицейский спас многодетную семью замерзавшую у трассы,2019-01-10 18:30:15,89368740,[]
74,воронежские коммунисты инвестором для замены износившихся проводов и прохудившихся труб оказывается не частник а граждане,2019-01-10 18:15:49,89368740,[]
75,стали известны самые популярные имена для новорожденных воронежцев,2019-01-10 18:00:22,89368740,[]
76,воронежский департамент цифрового развития может возглавить проректор вгту,2019-01-10 17:45:15,89368740,[]
77,водители автобуса массово бегут с нерентабельного маршрута,2019-01-10 17:30:29,89368740,[]
78,спасли детей на пожаре,2019-01-10 17:15:41,89368740,[]
79,причину вечерней пробки в северном сняли в воронеже,2019-01-10 17:00:19,89368740,[]
80,две ярмарки александра зверева угодили под снос,2019-01-10 16:45:35,89368740,[]
